,age,education-num,occupation,race,sex,hours-per-week,salary,workclass_bin,education_bin,marital-status_bin
64,-0.7787700286611889,-0.033121708876593124,13,4,1,1.3226891460791181,0,1,2,1
65,-0.26971940048840215,-0.4053598262093531,3,4,1,-0.05308103103303131,0,1,2,0
66,-0.8514915469715871,-0.033121708876593124,1,4,0,-0.05308103103303131,0,1,2,1
67,0.9665464107883658,-0.4053598262093531,1,4,0,-0.05308103103303131,1,1,2,0
68,0.6756603375467733,-0.033121708876593124,4,4,1,0.711235734029274,1,2,2,0
69,-1.0696561019027815,-0.033121708876593124,0,4,1,-0.05308103103303131,0,3,2,1
70,-1.5059852117651702,-0.033121708876593124,10,4,1,-0.6645344430828756,0,1,2,1
71,-0.6333269920403928,1.083592643121687,12,2,0,-0.05308103103303131,0,1,0,1
72,-0.7787700286611889,1.083592643121687,12,4,1,2.2398692641538847,1,2,0,0
73,-1.2150991385235776,-0.033121708876593124,7,4,1,-0.05308103103303131,0,1,2,1
74,2.857305886858717,-0.033121708876593124,10,4,1,-1.581714561157642,0,1,2,0
75,-0.9242130652819852,-0.4053598262093531,8,4,1,-0.05308103103303131,0,1,2,1
76,0.02116667275319031,0.7113545257889269,1,4,1,-0.05308103103303131,0,1,2,0
77,1.9846476671339395,-1.5220741782076332,0,4,1,-2.9574847382697915,0,3,1,0
78,-1.5787067300755682,-1.1498360608748732,8,4,0,-1.4288512081451807,0,1,1,1
79,-0.6333269920403928,-2.266550412873153,5,4,1,-0.05308103103303131,0,0,1,0
80,-1.5787067300755682,-0.4053598262093531,12,4,1,-0.8173977960953366,0,1,2,1
81,0.8938248924779677,1.083592643121687,8,4,1,-0.05308103103303131,0,1,0,0
82,0.457495782615579,-0.4053598262093531,8,4,0,-0.05308103103303131,0,1,2,0
83,1.4028755206507546,-0.4053598262093531,12,4,1,0.558372381016813,0,1,2,0
84,0.3120527459947828,-0.4053598262093531,3,4,0,-0.05308103103303131,1,1,2,1
85,0.9665464107883658,-0.4053598262093531,12,4,0,-0.43523941356418394,0,1,2,1
86,0.6756603375467733,-0.4053598262093531,11,4,1,-0.05308103103303131,1,0,2,0
87,-0.4878839554195965,1.455830760454447,10,4,1,0.711235734029274,0,1,0,0
88,-0.7060485103507909,-1.8943122955403933,12,4,1,-0.05308103103303131,0,1,1,1
89,0.23933122768438467,2.2003069951199667,10,4,0,0.711235734029274,1,0,0,1
90,1.2574324840299582,0.3391164084561669,10,4,1,-0.05308103103303131,0,1,2,0
91,-0.19699788217800404,-0.033121708876593124,3,4,0,-0.05308103103303131,0,1,2,1
92,-0.8514915469715871,-0.033121708876593124,7,2,0,-1.1995561786264892,0,1,2,1
93,-0.7060485103507909,-0.4053598262093531,12,1,0,-0.43523941356418394,0,1,2,0
94,-0.41516243710919837,1.083592643121687,11,4,1,-0.05308103103303131,1,0,0,0
95,-0.7787700286611889,-0.033121708876593124,6,4,1,0.711235734029274,0,0,2,1
96,0.6029388192363753,2.2003069951199667,10,4,1,1.4755524990915794,1,2,0,0
97,-0.19699788217800404,-0.033121708876593124,12,4,1,0.558372381016813,1,1,2,0
98,0.6029388192363753,0.7113545257889269,4,4,0,-0.05308103103303131,0,1,2,1
99,-0.5606054737299946,-0.4053598262093531,8,2,1,-0.05308103103303131,0,0,2,1
100,2.6391413319275223,1.455830760454447,4,4,1,-0.05308103103303131,1,1,0,0
101,0.3120527459947828,1.083592643121687,4,4,1,1.4755524990915794,1,1,0,0
102,0.5302173009259771,1.455830760454447,10,4,0,0.711235734029274,0,2,0,1
103,-1.433263693454772,-0.033121708876593124,13,4,0,-0.05308103103303131,0,1,2,1
104,-0.7787700286611889,-0.4053598262093531,3,4,1,-0.05308103103303131,0,1,2,1
105,-0.5606054737299946,-0.4053598262093531,3,4,1,-0.05308103103303131,1,2,2,0
106,-1.6514282483859664,-1.5220741782076332,0,4,0,-0.6645344430828756,0,3,1,1
107,-0.7060485103507909,-1.1498360608748732,6,4,1,-0.05308103103303131,0,1,1,1
108,-0.6333269920403928,-0.4053598262093531,1,4,0,-0.05308103103303131,0,0,2,1
109,0.16660970937398653,-0.4053598262093531,6,4,1,-0.05308103103303131,0,1,2,0
110,-1.1423776202131795,1.083592643121687,12,4,1,-0.05308103103303131,0,1,0,1
111,-0.12427636386760592,1.828068877787207,10,4,1,-0.05308103103303131,1,1,0,0
112,1.1847109657195602,-0.4053598262093531,8,4,1,0.711235734029274,1,2,2,0
113,-0.8514915469715871,-0.033121708876593124,12,4,0,-1.1995561786264892,0,1,2,0
114,-0.26971940048840215,-0.4053598262093531,7,4,0,-0.05308103103303131,0,1,2,1
115,0.9665464107883658,-1.8943122955403933,6,4,1,0.711235734029274,0,1,1,0
116,1.1847109657195602,-0.033121708876593124,12,4,1,0.711235734029274,0,2,2,0
117,0.6756603375467733,0.3391164084561669,3,2,1,-0.05308103103303131,1,0,2,0
118,1.111989447409162,-0.033121708876593124,12,4,1,1.1698257930666571,0,1,2,0
119,-1.2878206568339758,-0.4053598262093531,3,4,1,0.023350645473199226,0,1,2,1
120,-1.3605421751443738,-0.033121708876593124,8,4,0,-0.05308103103303131,0,1,2,1
121,0.02116667275319031,1.083592643121687,4,4,1,1.4755524990915794,0,1,0,0
122,-0.7060485103507909,1.083592643121687,4,2,1,-0.05308103103303131,0,1,0,1
123,-0.7787700286611889,1.083592643121687,10,4,1,0.711235734029274,1,0,0,0
124,-1.5059852117651702,-0.033121708876593124,8,2,1,-0.43523941356418394,0,1,2,1
125,0.5302173009259771,1.083592643121687,4,4,0,-0.05308103103303131,1,1,0,0
126,-1.433263693454772,-0.033121708876593124,1,4,0,-0.9702611491077977,0,1,2,1
127,-0.6333269920403928,0.7113545257889269,1,4,1,-0.05308103103303131,1,1,2,0
128,-0.3424409187988003,-0.4053598262093531,0,4,1,-0.05308103103303131,0,3,2,0
129,-0.05155484555720781,-0.033121708876593124,3,4,1,-0.05308103103303131,0,1,2,1
130,-0.8514915469715871,0.7113545257889269,12,4,0,1.4755524990915794,0,1,2,1
131,-1.1423776202131795,-0.4053598262093531,8,4,0,-0.05308103103303131,0,1,2,1
132,-0.12427636386760592,-0.4053598262093531,3,4,1,-0.43523941356418394,0,2,2,0
133,-0.19699788217800404,1.083592643121687,12,4,1,0.711235734029274,0,1,0,0
134,0.457495782615579,0.7113545257889269,13,2,0,-0.35880773705795344,0,1,2,1
135,-0.12427636386760592,1.455830760454447,10,4,1,-0.05308103103303131,1,0,0,0
136,0.23933122768438467,-0.4053598262093531,3,4,1,1.4755524990915794,0,2,2,0
137,-0.9242130652819852,0.3391164084561669,1,4,0,-0.43523941356418394,0,1,2,0
138,-1.433263693454772,-0.033121708876593124,12,4,1,-1.581714561157642,0,1,2,1
139,0.6756603375467733,-0.033121708876593124,3,1,1,-0.05308103103303131,1,1,2,0
140,1.5483185572715508,-0.4053598262093531,3,4,1,-0.05308103103303131,0,2,2,0
141,-0.9242130652819852,-0.033121708876593124,12,4,0,-0.05308103103303131,0,1,2,1
142,-1.5059852117651702,-0.033121708876593124,8,4,1,-0.8173977960953366,0,1,2,1
143,0.3847742643051809,0.3391164084561669,10,4,0,-0.05308103103303131,1,1,2,1
144,2.2028122220651336,-0.033121708876593124,13,4,1,-0.05308103103303131,0,1,2,1
145,-0.6333269920403928,-0.4053598262093531,14,2,0,-0.8173977960953366,0,1,2,1
146,-1.2878206568339758,-0.033121708876593124,8,4,1,-1.2759878551327197,0,1,2,0
147,-0.26971940048840215,-0.4053598262093531,8,4,0,-1.2759878551327197,0,1,2,1
148,1.7664831122027451,-1.1498360608748732,3,4,1,-0.05308103103303131,0,1,1,0
149,0.23933122768438467,-0.033121708876593124,0,4,0,-0.05308103103303131,0,3,2,1
150,0.5302173009259771,-0.033121708876593124,1,4,0,-0.20594438404549237,0,0,2,1
151,-0.41516243710919837,-0.4053598262093531,1,4,0,-0.05308103103303131,0,1,2,1
152,-0.4878839554195965,1.083592643121687,4,1,0,-0.05308103103303131,0,1,0,1
153,-1.3605421751443738,-0.4053598262093531,3,4,1,-0.43523941356418394,0,1,2,1
154,0.8938248924779677,-0.4053598262093531,0,4,1,0.32907735149812134,1,3,2,1
155,0.6029388192363753,-0.4053598262093531,3,4,1,0.40550902800435185,0,1,2,0
156,-1.2150991385235776,1.083592643121687,6,4,1,-0.05308103103303131,0,1,0,1
157,2.275533740375532,-0.033121708876593124,12,2,1,-2.9574847382697915,0,2,2,1
158,-0.7787700286611889,-0.4053598262093531,3,4,1,1.4755524990915794,0,1,2,1
159,0.16660970937398653,1.083592643121687,8,2,1,0.711235734029274,0,1,0,1
160,2.0573691854443377,-3.011026647538673,0,4,0,-1.581714561157642,0,3,1,1
161,-1.0696561019027815,-0.4053598262093531,8,4,0,-0.05308103103303131,0,1,2,1
162,0.3120527459947828,1.455830760454447,4,1,0,-0.05308103103303131,0,2,0,1
163,-0.8514915469715871,-0.4053598262093531,4,1,0,-0.05308103103303131,0,1,2,1
164,0.3847742643051809,1.455830760454447,12,4,1,-0.05308103103303131,1,2,0,0
165,-0.26971940048840215,-0.033121708876593124,8,4,0,-0.05308103103303131,0,1,2,1
166,-0.05155484555720781,0.7113545257889269,4,4,1,0.09978232197942975,0,0,2,1
167,0.457495782615579,1.455830760454447,11,4,1,-0.05308103103303131,0,0,0,1
168,-1.5787067300755682,-1.1498360608748732,6,4,1,-1.887441267182564,0,1,1,1
169,1.9119261488235413,0.3391164084561669,10,4,0,-1.581714561157642,0,0,2,1
171,-0.8514915469715871,-0.4053598262093531,11,4,1,-0.05308103103303131,0,0,2,0
172,0.8211033741675696,-0.033121708876593124,12,4,1,-0.05308103103303131,1,1,2,0
173,-0.9242130652819852,1.083592643121687,3,4,1,0.711235734029274,0,1,0,1
174,-0.8514915469715871,1.083592643121687,10,4,1,-0.05308103103303131,1,0,0,0
175,-0.9242130652819852,-0.4053598262093531,12,4,0,-1.1995561786264892,0,1,2,0
176,-1.3605421751443738,-0.4053598262093531,3,2,1,-0.05308103103303131,0,1,2,1
177,-0.41516243710919837,-0.4053598262093531,6,2,1,-0.05308103103303131,0,1,2,1
178,-1.5787067300755682,-0.4053598262093531,8,4,1,-2.193167973207486,0,1,2,1
179,-0.4878839554195965,1.083592643121687,10,4,1,1.857710881622732,0,1,0,0
180,0.3120527459947828,-0.033121708876593124,4,2,1,-0.20594438404549237,1,0,2,0
181,0.23933122768438467,-0.033121708876593124,1,4,0,-0.05308103103303131,0,1,2,1
182,-0.7060485103507909,-0.033121708876593124,3,2,1,0.32907735149812134,0,1,2,1
183,0.02116667275319031,-2.266550412873153,7,4,1,-0.05308103103303131,1,1,1,0
184,-0.19699788217800404,-0.033121708876593124,1,4,1,0.09978232197942975,1,0,2,0
185,-0.41516243710919837,-0.4053598262093531,1,2,1,-0.05308103103303131,0,1,2,0
186,0.09388819106358842,1.083592643121687,4,4,0,-0.05308103103303131,0,2,0,1
187,0.9665464107883658,1.083592643121687,0,4,0,0.711235734029274,0,3,0,1
188,-0.6333269920403928,1.455830760454447,10,4,0,0.711235734029274,0,1,0,0
189,1.3301540023403564,2.2003069951199667,10,4,1,-3.033916414776022,1,0,0,0
190,-0.12427636386760592,-0.033121708876593124,7,2,0,-0.9702611491077977,0,1,2,1
191,-1.1423776202131795,-0.033121708876593124,7,4,1,-0.05308103103303131,0,1,2,0
192,0.09388819106358842,1.083592643121687,3,2,1,-0.05308103103303131,0,0,0,0
193,0.5302173009259771,-0.033121708876593124,13,4,1,0.32907735149812134,0,1,2,0
194,0.09388819106358842,1.083592643121687,13,4,1,-1.2759878551327197,0,0,0,0
195,-1.2150991385235776,-2.6387885302059133,14,4,1,-0.05308103103303131,0,1,1,0
196,-0.26971940048840215,-0.033121708876593124,3,4,1,-0.05308103103303131,0,1,2,1
197,0.02116667275319031,1.455830760454447,4,4,0,1.0933941165604266,1,0,0,1
198,-0.3424409187988003,1.455830760454447,10,4,1,-0.05308103103303131,1,1,0,0
199,-1.1423776202131795,-0.4053598262093531,12,4,1,-0.05308103103303131,0,2,2,1
200,-0.9969345835923833,1.455830760454447,10,4,0,-0.05308103103303131,0,1,0,1
201,-1.5059852117651702,-0.4053598262093531,0,4,1,-0.05308103103303131,0,3,2,1
202,0.8211033741675696,1.083592643121687,4,4,1,0.711235734029274,1,1,0,0
203,0.16660970937398653,-0.033121708876593124,10,4,0,-0.05308103103303131,0,0,2,1
204,-0.19699788217800404,-0.4053598262093531,1,4,0,-0.43523941356418394,0,0,2,1
205,-1.5787067300755682,-1.1498360608748732,12,4,0,-0.05308103103303131,0,1,1,1
206,-0.26971940048840215,1.083592643121687,8,2,1,-0.35880773705795344,1,1,0,0
207,-0.3424409187988003,-0.4053598262093531,3,4,1,1.4755524990915794,0,1,2,1
208,1.3301540023403564,-0.4053598262093531,12,4,0,-0.43523941356418394,1,2,2,0
209,-1.6514282483859664,-1.1498360608748732,12,4,0,-2.193167973207486,0,1,1,1
210,0.3120527459947828,-0.4053598262093531,14,2,1,-0.05308103103303131,0,0,2,0
211,-0.19699788217800404,-0.4053598262093531,3,4,1,-0.05308103103303131,1,1,2,0
212,-0.3424409187988003,-0.033121708876593124,12,0,0,-0.05308103103303131,0,1,2,1
213,1.4755970389611526,-0.4053598262093531,3,1,1,-0.05308103103303131,0,1,2,0
214,1.0392679290987639,-2.266550412873153,7,4,1,-0.05308103103303131,1,2,1,0
215,-0.19699788217800404,1.083592643121687,4,2,1,1.4755524990915794,1,1,0,1
216,0.7483818558571714,0.7113545257889269,12,4,0,-0.05308103103303131,0,1,2,1
217,-0.12427636386760592,1.083592643121687,12,4,1,0.711235734029274,0,1,0,0
218,0.3847742643051809,1.083592643121687,10,4,1,1.0933941165604266,0,1,0,0
219,-1.0696561019027815,-1.5220741782076332,3,4,1,-0.05308103103303131,0,1,1,1
220,-0.6333269920403928,-0.033121708876593124,6,4,1,-0.05308103103303131,0,1,2,0
221,1.7664831122027451,-3.011026647538673,0,4,1,-0.05308103103303131,0,3,1,1
223,1.0392679290987639,-0.4053598262093531,1,2,1,-1.581714561157642,0,1,2,0
224,0.9665464107883658,-3.3832647648714333,7,4,0,-0.43523941356418394,0,0,1,1
225,-1.5787067300755682,-0.4053598262093531,12,4,0,-0.05308103103303131,0,1,2,1
226,1.4755970389611526,-1.5220741782076332,0,0,0,-2.346031326219947,0,3,1,1
227,1.9119261488235413,-0.4053598262093531,5,4,1,0.711235734029274,0,2,2,0
228,2.5664198136171246,0.3391164084561669,1,4,0,-1.581714561157642,0,1,2,1
229,1.8392046305131433,-0.4053598262093531,1,4,0,-0.05308103103303131,0,1,2,1
230,-0.3424409187988003,-1.1498360608748732,14,2,1,-0.05308103103303131,0,1,1,1
231,0.09388819106358842,-0.4053598262093531,12,2,0,-0.20594438404549237,0,1,2,1
232,-1.0696561019027815,-0.033121708876593124,1,4,1,0.09978232197942975,0,1,2,1
233,-0.4878839554195965,-0.033121708876593124,3,3,0,-0.05308103103303131,0,1,2,1
234,-0.8514915469715871,1.828068877787207,10,4,1,1.0933941165604266,1,1,0,1
235,1.4028755206507546,-0.4053598262093531,8,4,1,-0.05308103103303131,0,0,2,0
236,0.02116667275319031,-0.033121708876593124,1,4,0,-0.20594438404549237,0,0,2,1
237,0.09388819106358842,1.083592643121687,4,4,1,0.711235734029274,1,1,0,0
238,-0.12427636386760592,1.455830760454447,4,4,1,2.2398692641538847,1,0,0,0
239,-1.2150991385235776,-0.4053598262093531,14,4,1,-0.05308103103303131,0,1,2,1
240,0.02116667275319031,1.083592643121687,10,4,1,-0.05308103103303131,1,1,0,0
241,0.09388819106358842,-0.4053598262093531,8,4,0,-1.581714561157642,0,2,2,0
242,-1.1423776202131795,0.7113545257889269,11,4,1,0.711235734029274,0,0,2,0
243,-1.433263693454772,-0.033121708876593124,0,4,1,-1.581714561157642,0,3,2,1
244,-0.12427636386760592,-0.033121708876593124,3,4,1,-0.05308103103303131,0,1,2,1
245,1.1847109657195602,-0.4053598262093531,1,4,1,-0.43523941356418394,0,1,2,0
246,1.3301540023403564,-0.4053598262093531,1,4,1,0.32907735149812134,1,1,2,0
247,-0.5606054737299946,-0.4053598262093531,8,4,0,-0.5116710900704144,0,1,2,1
248,0.02116667275319031,0.7113545257889269,13,4,1,1.4755524990915794,1,1,2,0
249,0.3847742643051809,-0.4053598262093531,1,4,1,-0.05308103103303131,0,1,2,0
250,0.09388819106358842,1.828068877787207,10,4,0,-0.05308103103303131,1,1,0,0
251,0.16660970937398653,1.083592643121687,1,2,0,-0.05308103103303131,0,1,0,0
252,1.4028755206507546,-1.5220741782076332,8,2,0,-0.8173977960953366,0,0,1,1
253,-1.5059852117651702,-0.033121708876593124,1,4,1,-0.05308103103303131,0,0,2,1
254,1.3301540023403564,-0.033121708876593124,14,4,1,-1.581714561157642,0,1,2,1
255,0.16660970937398653,-0.4053598262093531,5,1,1,-0.05308103103303131,1,2,2,0
256,-1.433263693454772,-0.4053598262093531,8,4,0,-0.05308103103303131,0,1,2,1
257,-0.5606054737299946,-0.4053598262093531,8,4,0,-0.8173977960953366,0,1,2,1
258,0.3847742643051809,0.3391164084561669,4,4,0,0.32907735149812134,0,1,2,1
259,0.7483818558571714,-2.266550412873153,3,4,1,-0.05308103103303131,0,1,1,1
260,-0.26971940048840215,1.083592643121687,10,4,0,-0.05308103103303131,0,1,0,1
261,0.3847742643051809,-0.4053598262093531,12,4,1,1.4755524990915794,0,1,2,0
262,-1.6514282483859664,-1.1498360608748732,8,4,1,-2.193167973207486,0,1,1,1
263,1.4028755206507546,-0.033121708876593124,12,4,1,-0.05308103103303131,0,1,2,0
264,-0.9969345835923833,-1.1498360608748732,3,4,1,-0.05308103103303131,0,1,1,0
265,-0.19699788217800404,-0.033121708876593124,4,1,1,2.622027646685037,1,2,2,0
266,-1.5059852117651702,-0.033121708876593124,0,4,1,-1.2759878551327197,0,3,2,1
267,1.7664831122027451,-0.4053598262093531,4,4,1,-0.05308103103303131,1,1,2,0
268,-0.4878839554195965,1.083592643121687,10,4,0,0.32907735149812134,0,1,0,1
269,-0.4878839554195965,-0.4053598262093531,3,4,0,-0.05308103103303131,1,1,2,0
270,1.5483185572715508,-0.4053598262093531,4,4,1,-0.05308103103303131,1,1,2,0
271,-1.6514282483859664,-1.8943122955403933,8,4,1,-1.2759878551327197,0,1,1,1
272,0.7483818558571714,1.455830760454447,5,4,1,4.379956206328339,0,2,0,0
273,-0.9242130652819852,1.455830760454447,10,4,1,-0.43523941356418394,0,0,0,1
274,-0.7060485103507909,-0.4053598262093531,10,4,0,-0.05308103103303131,0,1,2,1
275,0.23933122768438467,-0.4053598262093531,6,2,1,-0.05308103103303131,0,1,2,0
276,0.3120527459947828,-0.033121708876593124,3,4,1,-0.05308103103303131,1,1,2,0
277,-0.3424409187988003,-0.033121708876593124,4,4,0,-0.05308103103303131,0,1,2,1
278,-1.0696561019027815,-0.033121708876593124,13,4,0,-0.05308103103303131,0,1,2,1
279,-1.1423776202131795,-0.033121708876593124,7,4,0,0.558372381016813,1,1,2,0
280,-1.2878206568339758,1.083592643121687,10,4,0,-1.9638729436887945,0,1,0,1
281,0.16660970937398653,-0.033121708876593124,3,4,1,-0.05308103103303131,1,0,2,0
282,-0.41516243710919837,0.7113545257889269,12,2,0,0.32907735149812134,0,1,2,1
283,1.4755970389611526,1.083592643121687,10,4,0,0.09978232197942975,0,1,0,1
284,-1.3605421751443738,-0.4053598262093531,6,4,1,-0.05308103103303131,0,1,2,1
285,1.2574324840299582,1.455830760454447,12,4,1,-0.05308103103303131,1,0,0,0
286,0.09388819106358842,1.828068877787207,10,4,1,1.4755524990915794,1,1,0,0
287,0.7483818558571714,-0.033121708876593124,8,4,1,0.32907735149812134,0,1,2,1
288,-1.0696561019027815,1.083592643121687,4,4,0,-0.05308103103303131,0,1,0,1
289,0.7483818558571714,-2.266550412873153,3,4,1,-0.05308103103303131,0,1,1,0
290,-0.26971940048840215,1.083592643121687,10,4,1,0.32907735149812134,0,1,0,0
291,-0.6333269920403928,-0.4053598262093531,10,4,0,-0.05308103103303131,0,1,2,1
292,-0.7787700286611889,1.083592643121687,11,4,1,1.1698257930666571,0,0,0,1
293,-1.3605421751443738,-0.033121708876593124,12,4,1,0.32907735149812134,0,1,2,1
294,-0.9242130652819852,1.083592643121687,13,2,0,-0.05308103103303131,0,1,0,1
295,1.8392046305131433,-0.4053598262093531,14,4,1,-1.887441267182564,0,1,2,0
296,-0.19699788217800404,1.083592643121687,12,4,0,1.4755524990915794,0,2,0,1
297,-0.05155484555720781,1.455830760454447,0,1,0,-0.05308103103303131,0,3,0,0
298,-1.1423776202131795,-0.4053598262093531,3,4,1,-0.05308103103303131,0,1,2,1
299,-0.12427636386760592,-0.4053598262093531,12,4,1,3.0041860292161897,0,1,2,1
300,0.6029388192363753,1.083592643121687,1,4,1,-0.05308103103303131,1,1,0,0
301,-1.3605421751443738,-0.033121708876593124,8,1,0,-1.1995561786264892,0,1,2,1
302,-0.6333269920403928,-0.4053598262093531,14,4,1,0.32907735149812134,1,1,2,0
303,1.111989447409162,-0.4053598262093531,12,4,1,-0.05308103103303131,1,1,2,0
304,-1.1423776202131795,-0.033121708876593124,1,1,0,-0.05308103103303131,0,1,2,0
305,0.23933122768438467,-0.4053598262093531,1,4,0,-0.05308103103303131,0,1,2,1
306,-0.9969345835923833,0.7113545257889269,13,4,1,0.32907735149812134,0,1,2,1
307,0.457495782615579,0.7113545257889269,10,4,0,-0.5881027665766451,0,1,2,1
308,-0.3424409187988003,0.7113545257889269,1,4,1,-0.05308103103303131,1,1,2,0
309,0.09388819106358842,-0.033121708876593124,5,4,1,1.0169624400541961,1,2,2,0
310,-0.9969345835923833,1.083592643121687,12,4,1,-0.05308103103303131,0,1,0,1
311,-0.41516243710919837,1.455830760454447,4,1,1,-0.43523941356418394,1,1,0,0
312,-1.5059852117651702,-0.033121708876593124,0,2,0,-1.1995561786264892,0,3,2,1
313,-0.26971940048840215,1.083592643121687,10,2,0,-0.05308103103303131,1,2,0,1
